transaction_id,customer_segment,product_category,region,order_value,quantity,date,customer_age,is_repeat_customer
23879,New,Sports,East,88.68,5,2023-05-27,37,True
23880,Regular,Books,West,49.77,4,2023-01-13,43,True
23881,Regular,Electronics,East,94.95,4,2023-05-27,55,False
23882,Premium,Sports,South,183.24,6,2023-11-27,60,False
23883,Premium,Home,West,295.84,3,2023-12-03,51,True
23884,Regular,Clothing,South,140.14,4,2023-06-26,45,False
23885,Regular,Books,South,60.24,2,2023-05-10,42,True
23886,Regular,Home,West,55.92,3,2023-03-29,43,True
23887,Premium,Books,West,344.46,3,2023-05-04,24,True
23888,Regular,Electronics,West,95.34,2,2023-03-12,32,True
23889,Regular,Books,South,257.74,1,2023-09-09,26,True
23890,Regular,Clothing,South,71.15,1,2023-03-23,26,True
23891,Regular,Books,West,16.24,4,2023-03-20,42,True
23892,New,Electronics,North,144.95,5,2023-02-02,34,False
23893,Premium,Clothing,East,434.5,1,2023-01-26,35,True
23894,Premium,Sports,South,175.19,4,2023-04-03,40,True
23895,Premium,Books,South,59.4,5,2023-03-26,27,False
23896,Regular,Clothing,West,85.95,3,2023-08-14,52,True
23897,Regular,Electronics,East,113.0,3,2023-05-19,46,True
23898,Regular,Sports,South,47.69,2,2023-02-22,25,True
23899,Premium,Home,East,453.88,1,2023-11-12,36,False
23900,Premium,Electronics,West,604.39,6,2023-10-23,29,True
23901,Regular,Sports,East,47.84,7,2023-02-21,47,False
23902,Regular,Home,South,163.65,4,2023-06-26,43,False
23903,Premium,Sports,North,257.02,2,2023-11-20,19,True
23904,Regular,Sports,South,21.57,1,2023-07-15,9,True
23905,Regular,Clothing,North,104.25,3,2023-01-25,36,True
23906,Regular,Electronics,North,441.44,8,2023-02-02,41,False
23907,New,Books,East,19.27,2,2023-03-05,34,True
23908,Regular,Electronics,East,128.22,2,2023-01-24,38,True
23909,New,Sports,West,35.67,3,2023-09-18,21,True
23910,Premium,Home,South,272.79,2,2023-01-13,36,True
23911,Regular,Clothing,East,27.42,5,2023-11-22,38,True
23912,Regular,Clothing,North,66.77,3,2023-03-18,42,True
23913,Regular,Home,West,115.3,5,2023-01-11,30,True
23914,Regular,Sports,South,124.26,6,2023-07-07,43,False
23915,Regular,Sports,East,97.74,4,2023-07-04,53,True
23916,Regular,Sports,East,173.24,4,2023-08-08,23,True
23917,New,Clothing,East,28.61,1,2023-02-15,31,True
23918,New,Books,West,13.51,2,2023-12-24,30,True
23919,Regular,Home,South,225.39,1,2023-09-16,47,True
23920,Regular,Home,West,210.85,2,2023-05-01,36,True
23921,New,Sports,East,38.86,2,2023-10-20,53,False
23922,Regular,Electronics,West,64.67,6,2023-01-28,22,True
23923,Regular,Home,South,146.51,3,2023-04-25,39,True
23924,Premium,Books,West,288.02,2,2023-05-26,27,True
23925,Regular,Clothing,East,82.78,5,2023-01-02,42,False
23926,Regular,Electronics,West,416.26,3,2023-03-07,35,False
23927,New,Home,North,138.11,4,2023-02-09,24,False
23928,New,Clothing,North,33.53,1,2023-01-11,24,True
23929,Regular,Sports,East,144.75,5,2023-07-08,55,True
23930,Regular,Electronics,South,262.4,4,2023-07-04,29,True
23931,Regular,Home,North,95.0,4,2023-03-10,25,True
23932,New,Electronics,South,99.07,4,2023-07-27,40,True
23933,Regular,Sports,North,20.65,4,2023-02-27,42,True
23934,New,Home,South,39.42,3,2023-12-19,48,True
23935,Regular,Sports,West,140.57,3,2023-10-11,37,True
23936,Premium,Clothing,West,244.45,6,2023-03-10,55,True
23937,Premium,Books,East,370.93,2,2023-05-14,22,True
23938,New,Home,North,109.79,3,2023-09-12,25,True
23939,Regular,Sports,East,108.7,2,2023-05-25,31,True
23940,New,Home,East,152.31,2,2023-09-19,31,True
23941,Regular,Clothing,West,8.82,3,2023-08-19,72,True
23942,Premium,Clothing,West,162.51,3,2023-10-21,26,False
23943,Regular,Books,North,44.96,4,2023-01-27,55,False
23944,Regular,Clothing,South,74.91,1,2023-09-10,47,True
23945,Regular,Home,West,44.14,6,2023-11-05,65,False
23946,Regular,Books,North,55.08,4,2023-03-19,46,True
23947,Premium,Books,South,99.23,2,2023-08-03,52,False
23948,Regular,Sports,North,113.67,3,2023-02-02,35,True
23949,Regular,Electronics,North,284.1,8,2023-04-20,46,False
23950,Regular,Home,West,55.25,2,2023-12-18,42,False
23951,Premium,Home,South,499.22,2,2023-08-26,36,True
23952,Premium,Electronics,West,176.29,3,2023-12-06,41,True
23953,Regular,Clothing,East,86.59,3,2023-06-13,35,True
23954,New,Clothing,North,18.19,2,2023-02-08,24,False
23955,Premium,Books,North,218.36,3,2023-03-28,15,True
23956,Regular,Clothing,East,5.0,3,2023-03-25,33,False
23957,Regular,Electronics,North,371.33,2,2023-04-02,35,False
23958,Regular,Electronics,North,58.29,1,2023-12-12,44,True
23959,Regular,Clothing,East,129.57,1,2023-09-01,29,True
23960,Regular,Books,North,88.5,2,2023-10-22,40,True
23961,Premium,Clothing,East,559.18,5,2023-08-22,41,True
23962,New,Books,East,14.44,2,2023-01-31,34,True
23963,Regular,Sports,North,263.53,4,2023-06-16,41,True
23964,Regular,Clothing,South,127.84,1,2023-01-18,29,True
23965,Regular,Sports,North,27.63,1,2023-08-04,53,True
23966,Regular,Electronics,East,173.34,1,2023-10-27,47,True
23967,Regular,Sports,North,73.66,2,2023-08-29,24,True
23968,New,Clothing,East,45.93,2,2023-11-17,46,True
23969,Regular,Home,East,34.53,3,2023-09-02,44,True
23970,Regular,Home,South,202.85,2,2023-06-10,23,True
23971,Regular,Home,West,68.28,1,2023-10-07,42,False
23972,Regular,Home,West,34.07,4,2023-08-10,33,False
23973,Premium,Home,East,564.19,5,2023-10-09,30,True
23974,Regular,Clothing,East,38.02,2,2023-04-06,52,False
23975,Regular,Books,West,94.73,2,2023-07-29,52,True
23976,Regular,Home,West,44.21,3,2023-10-21,54,True
23977,Premium,Sports,North,143.82,3,2023-01-17,41,False
23978,Regular,Clothing,West,94.9,3,2023-04-09,42,False
23979,Premium,Clothing,North,111.6,1,2023-12-04,26,True
23980,Regular,Clothing,North,52.87,2,2023-04-15,49,True
23981,Regular,Sports,North,26.47,4,2023-04-25,12,True
23982,Premium,Sports,West,96.59,2,2023-04-06,50,False
23983,Premium,Clothing,West,608.75,4,2023-07-12,33,False
23984,Premium,Books,West,391.86,2,2023-08-03,48,True
23985,Regular,Books,South,353.87,1,2023-06-15,36,True
23986,Premium,Sports,South,213.06,5,2023-05-04,50,False
23987,Regular,Sports,North,326.13,2,2023-09-09,28,True
23988,Regular,Home,West,118.05,5,2023-09-10,61,True
23989,Regular,Sports,East,149.99,3,2023-11-23,41,True
23990,New,Home,West,99.37,1,2023-08-09,58,True
23991,Regular,Clothing,North,19.4,4,2023-06-30,32,False
23992,Regular,Sports,South,106.13,1,2023-01-05,50,True
23993,Premium,Books,East,280.89,1,2023-05-03,32,True
23994,Regular,Home,West,398.0,2,2023-07-13,62,True
23995,New,Home,West,40.37,2,2023-12-25,46,False
23996,Regular,Sports,South,46.91,5,2023-01-15,37,True
23997,Premium,Books,West,114.16,3,2023-02-12,24,True
23998,Regular,Sports,West,76.6,4,2023-07-16,34,True
23999,Premium,Home,East,343.56,1,2023-03-13,38,False
24000,Regular,Home,South,68.11,4,2023-11-05,41,True
24001,New,Clothing,East,64.29,1,2023-09-23,4,True
24002,Premium,Sports,South,196.18,1,2023-05-24,21,True
24003,Regular,Sports,East,20.16,1,2023-09-24,27,True
24004,Premium,Home,North,521.99,4,2023-11-24,28,False
24005,Regular,Home,East,95.97,3,2023-04-08,34,False
24006,New,Sports,South,27.81,4,2023-07-04,16,False
24007,Regular,Sports,South,95.07,2,2023-09-10,32,False
24008,Regular,Electronics,North,48.43,4,2023-11-26,40,True
24009,Premium,Home,East,101.08,2,2023-02-25,24,True
24010,Premium,Home,South,232.76,1,2023-11-22,25,True
24011,Regular,Home,West,242.77,1,2023-01-22,26,False
24012,Regular,Home,West,51.28,4,2023-08-28,38,True
24013,Premium,Home,North,772.38,1,2023-08-21,44,True
24014,Premium,Sports,South,102.8,5,2023-05-12,25,True
24015,New,Electronics,East,159.54,3,2023-05-09,39,True
24016,Regular,Electronics,East,126.66,2,2023-08-04,59,False
24017,Regular,Sports,South,249.06,1,2023-08-20,38,True
24018,Regular,Sports,West,200.46,2,2023-05-01,44,True
24019,Premium,Electronics,South,591.96,4,2023-05-31,20,True
24020,Regular,Sports,South,91.89,6,2023-04-03,21,False
24021,New,Sports,South,96.15,3,2023-10-29,50,True
24022,Premium,Home,North,301.46,4,2023-08-05,28,False
24023,Regular,Sports,South,47.25,4,2023-01-10,41,True
24024,Premium,Home,North,336.14,3,2023-11-15,25,True
24025,Regular,Clothing,North,115.46,4,2023-08-18,51,True
24026,Regular,Sports,East,172.6,3,2023-05-20,35,False
24027,Regular,Home,South,58.15,6,2023-10-01,17,True
24028,Regular,Books,South,60.18,2,2023-04-27,44,True
24029,Regular,Clothing,West,133.61,2,2023-08-06,57,False
24030,New,Sports,East,48.59,5,2023-06-09,29,True
24031,Regular,Clothing,South,22.73,2,2023-11-13,36,False
24032,Regular,Home,East,210.93,4,2023-12-13,52,True
24033,Premium,Books,East,333.32,3,2023-05-30,44,True
24034,Premium,Electronics,North,586.27,2,2023-12-12,37,True
24035,Regular,Sports,West,155.93,3,2023-05-17,38,True
24036,Regular,Sports,North,73.3,5,2023-04-10,36,True
24037,New,Books,North,10.13,3,2023-03-09,31,True
24038,Regular,Electronics,East,176.2,6,2023-11-01,34,True
24039,Premium,Books,West,58.32,4,2023-06-21,50,True
24040,Regular,Home,East,119.2,3,2023-01-30,50,True
24041,New,Home,West,228.59,1,2023-12-15,47,False
24042,Premium,Clothing,East,269.59,2,2023-02-20,20,True
24043,Regular,Sports,West,120.66,5,2023-11-06,44,False
24044,Premium,Home,North,782.94,3,2023-10-01,46,True
24045,Premium,Clothing,East,276.27,4,2023-10-17,46,True
24046,Regular,Home,North,58.66,2,2023-08-02,51,False
24047,Regular,Electronics,West,80.65,2,2023-07-22,35,True
24048,Regular,Books,West,100.03,6,2023-03-16,27,False
24049,Regular,Clothing,East,171.3,4,2023-04-29,26,True
24050,New,Home,East,70.32,4,2023-01-15,50,False
24051,New,Home,West,136.93,3,2023-02-18,29,False
24052,Regular,Home,North,28.95,3,2023-01-15,41,True
24053,New,Sports,North,18.35,3,2023-04-16,16,False
24054,New,Electronics,North,149.76,3,2023-08-20,26,True
24055,Regular,Clothing,South,171.33,2,2023-06-23,34,False
24056,New,Clothing,South,10.23,2,2023-10-26,45,True
24057,Regular,Electronics,West,197.45,2,2023-01-27,27,True
24058,New,Sports,East,63.01,2,2023-10-13,38,False
24059,Premium,Electronics,South,419.72,4,2023-10-06,48,True
24060,Regular,Clothing,North,184.97,2,2023-04-02,36,True
24061,Premium,Electronics,West,1090.54,2,2023-07-07,35,True
24062,Regular,Sports,West,49.15,3,2023-10-24,45,True
24063,Regular,Sports,East,23.76,3,2023-08-02,23,True
24064,Regular,Clothing,West,55.0,5,2023-01-09,65,False
24065,Regular,Home,North,133.66,2,2023-09-11,34,True
24066,Regular,Electronics,West,173.9,2,2023-12-12,44,False
24067,Regular,Sports,South,37.1,2,2023-12-10,47,True
24068,Regular,Home,North,204.12,1,2023-01-28,33,False
24069,New,Clothing,West,13.02,3,2023-10-17,47,True
24070,New,Sports,North,17.89,2,2023-10-20,31,True
24071,New,Sports,North,78.72,3,2023-03-29,43,True
24072,New,Sports,West,47.14,2,2023-05-21,33,True
24073,Regular,Books,West,78.21,5,2023-12-31,38,True
24074,Regular,Home,East,88.22,1,2023-01-22,9,False
24075,Regular,Home,West,200.2,5,2023-08-20,38,False
24076,Regular,Electronics,South,150.16,3,2023-10-31,56,True
24077,Regular,Home,North,145.45,3,2023-09-21,41,False
24078,Regular,Books,West,34.64,3,2023-10-23,32,True
24079,New,Clothing,South,45.74,1,2023-03-27,41,False
24080,New,Clothing,North,113.83,2,2023-03-27,49,False
24081,New,Books,North,78.25,2,2023-11-05,41,True
24082,Regular,Electronics,South,323.15,5,2023-03-14,32,True
24083,Regular,Clothing,North,232.07,5,2023-10-16,54,False
24084,New,Home,North,28.94,4,2023-07-04,27,True
24085,Regular,Sports,South,89.84,5,2023-08-15,41,True
24086,Regular,Clothing,South,55.2,3,2023-03-07,35,True
24087,Regular,Sports,South,72.46,1,2023-08-30,43,False
24088,Premium,Clothing,West,365.93,2,2023-05-23,42,True
24089,Premium,Electronics,West,348.19,2,2023-03-28,33,True
24090,Regular,Home,East,122.2,3,2023-09-25,41,True
24091,Regular,Electronics,North,127.06,5,2023-08-27,52,True
24092,Regular,Electronics,South,309.09,2,2023-02-14,42,False
24093,Regular,Sports,South,53.78,2,2023-08-25,41,True
24094,Regular,Electronics,South,75.84,2,2023-09-12,59,True
24095,New,Books,South,110.06,3,2023-01-20,49,True
24096,Regular,Electronics,South,424.0,2,2023-07-07,33,False
24097,New,Home,West,146.9,4,2023-08-11,33,True
24098,Regular,Electronics,East,693.95,2,2023-12-22,41,True
24099,Premium,Books,North,162.06,3,2023-09-03,42,True
24100,New,Books,West,31.1,4,2023-05-14,43,True
24101,Premium,Books,South,201.24,3,2023-08-04,42,True
24102,Premium,Electronics,South,349.6,1,2023-05-01,32,True
24103,Regular,Home,North,110.42,3,2023-04-25,35,True
24104,Premium,Books,North,139.01,2,2023-06-28,40,False
24105,Regular,Home,South,112.12,4,2023-06-22,23,True
24106,Premium,Clothing,South,336.78,2,2023-07-01,31,False
24107,Premium,Sports,North,663.63,4,2023-09-22,37,True
24108,New,Home,East,8.03,4,2023-11-12,48,True
24109,Premium,Books,South,69.84,2,2023-09-03,32,False
24110,Regular,Books,West,70.53,4,2023-11-20,37,True
24111,New,Books,East,101.26,2,2023-02-09,43,True
24112,New,Home,West,21.16,5,2023-04-28,51,False
24113,Premium,Clothing,North,565.87,2,2023-12-13,22,True
24114,New,Clothing,West,22.41,3,2023-02-17,27,True
24115,Regular,Clothing,North,12.19,2,2023-02-08,52,True
24116,Regular,Electronics,North,245.07,4,2023-05-10,49,True
24117,Regular,Sports,West,26.96,3,2023-06-06,35,False
24118,New,Home,West,180.36,3,2023-11-01,44,True
24119,Regular,Books,East,153.31,3,2023-11-04,42,True
24120,New,Home,East,43.04,2,2023-09-16,54,True
24121,New,Books,West,50.56,1,2023-06-12,47,True
24122,Regular,Clothing,West,193.75,2,2023-08-03,42,True
24123,Regular,Home,West,115.71,3,2023-01-19,32,True
24124,New,Books,North,80.16,4,2023-01-05,55,True
24125,Premium,Sports,East,327.63,5,2023-02-25,29,True
24126,Premium,Sports,South,165.49,5,2023-10-14,33,True
24127,Regular,Books,South,79.02,3,2023-06-28,26,False
24128,Premium,Clothing,North,130.17,1,2023-04-03,40,True
24129,Premium,Books,West,86.27,3,2023-09-27,47,False
24130,Regular,Books,South,161.87,5,2023-09-27,68,False
24131,New,Sports,East,44.27,4,2023-11-12,16,True
24132,Regular,Books,East,49.22,4,2023-04-07,29,True
24133,Regular,Electronics,West,74.01,3,2023-04-03,27,True
24134,Premium,Electronics,East,511.04,4,2023-06-15,40,True
24135,Regular,Books,East,48.28,4,2023-10-13,45,True
24136,Regular,Electronics,East,369.99,3,2023-08-25,35,True
24137,Premium,Home,East,393.01,2,2023-02-26,40,False
24138,Regular,Home,East,151.26,1,2023-06-15,44,False
24139,Regular,Sports,North,48.12,3,2023-09-10,40,True
24140,Regular,Books,North,116.56,3,2023-05-06,37,True
24141,Regular,Sports,East,86.93,2,2023-10-24,36,False
24142,New,Books,South,22.13,6,2023-05-03,9,False
24143,Premium,Sports,West,349.22,3,2023-07-31,46,False
24144,Regular,Books,East,195.18,2,2023-07-27,32,True
24145,New,Sports,West,45.35,3,2023-09-02,31,True
24146,Regular,Books,East,150.92,2,2023-02-08,37,False
24147,Regular,Clothing,East,47.73,1,2023-02-15,39,False
24148,Regular,Electronics,South,576.8,3,2023-02-11,36,False
24149,Regular,Sports,North,87.44,3,2023-07-31,34,True
24150,Regular,Electronics,West,443.58,2,2023-01-20,30,True
24151,Regular,Clothing,North,22.1,3,2023-04-14,39,False
24152,New,Clothing,North,15.81,4,2023-10-07,53,True
24153,Regular,Electronics,West,282.42,5,2023-06-20,28,True
24154,New,Home,East,37.59,5,2023-02-04,47,True
24155,New,Clothing,North,107.04,5,2023-04-05,29,True
24156,Regular,Home,North,18.95,1,2023-05-15,32,True
24157,Regular,Home,West,46.58,4,2023-10-10,45,True
24158,Regular,Electronics,East,222.98,3,2023-06-23,42,False
24159,Regular,Home,West,94.19,6,2023-09-08,45,True
24160,Regular,Clothing,South,45.98,3,2023-12-26,54,True
24161,Regular,Sports,West,70.66,3,2023-10-02,40,True
24162,Regular,Electronics,North,139.14,3,2023-06-11,44,False
24163,Regular,Sports,East,13.89,1,2023-11-07,49,True
24164,Regular,Sports,South,37.03,2,2023-01-03,19,True
24165,New,Sports,North,43.31,2,2023-12-10,40,True
24166,Premium,Electronics,West,418.69,3,2023-02-20,39,False
24167,New,Sports,North,31.87,6,2023-01-29,58,True
24168,Regular,Sports,North,114.19,3,2023-09-03,36,True
24169,Regular,Clothing,West,65.8,1,2023-01-26,24,False
24170,New,Home,West,34.81,2,2023-12-18,40,False
24171,Regular,Books,West,127.41,3,2023-04-07,30,True
24172,Regular,Home,East,134.3,4,2023-07-18,63,True
24173,Regular,Home,South,12.04,6,2023-08-15,52,True
24174,New,Home,South,67.52,1,2023-05-27,44,False
24175,Regular,Clothing,North,116.04,5,2023-11-27,43,True
24176,Regular,Clothing,West,18.41,3,2023-03-30,38,False
24177,Regular,Books,South,42.27,1,2023-09-18,48,False
24178,Regular,Electronics,East,247.08,4,2023-09-28,29,True
24179,New,Electronics,East,60.8,1,2023-07-08,31,True
24180,Regular,Home,South,215.98,2,2023-07-18,32,False
24181,New,Sports,North,28.32,5,2023-10-16,49,True
24182,Regular,Books,East,15.06,3,2023-11-26,43,True
24183,Premium,Home,North,177.36,2,2023-06-14,50,True
24184,Regular,Books,South,95.67,7,2023-02-07,47,True
24185,Regular,Sports,South,173.89,1,2023-08-19,56,True
24186,Regular,Electronics,South,580.19,2,2023-11-11,50,False
24187,Premium,Electronics,West,566.93,3,2023-02-14,39,True
24188,Premium,Books,South,232.56,2,2023-09-08,37,True
24189,Regular,Books,East,86.44,5,2023-06-28,52,True
24190,Premium,Books,North,478.7,2,2023-02-24,56,True
24191,Regular,Sports,South,133.36,2,2023-05-20,24,True
24192,Premium,Electronics,West,1110.96,3,2023-11-06,54,False
24193,Premium,Clothing,South,129.55,3,2023-10-13,37,True
24194,Premium,Electronics,West,354.49,3,2023-11-12,52,False
24195,New,Home,North,52.12,3,2023-09-10,60,True
24196,Regular,Home,North,212.55,2,2023-01-28,18,False
24197,Premium,Electronics,East,608.88,2,2023-05-20,31,False
24198,Regular,Books,South,64.75,1,2023-12-29,48,True
24199,Regular,Home,East,11.16,4,2023-02-21,56,True
24200,New,Sports,South,70.94,4,2023-06-09,54,True
24201,Premium,Books,South,531.76,1,2023-02-10,24,False
24202,Regular,Electronics,North,566.2,4,2023-09-22,40,True
24203,Regular,Home,West,54.56,3,2023-11-24,58,True
24204,Regular,Sports,West,94.84,4,2023-03-30,48,False
24205,Regular,Books,South,122.92,3,2023-02-26,41,True
24206,New,Clothing,West,31.2,4,2023-03-09,35,True
24207,Premium,Clothing,North,85.56,3,2023-09-02,35,False
24208,Regular,Home,East,95.34,2,2023-03-19,44,False
24209,Regular,Home,West,161.38,1,2023-07-07,62,True
24210,Regular,Sports,North,162.67,2,2023-11-27,49,True
24211,Premium,Home,East,86.92,6,2023-12-28,32,True
24212,Regular,Clothing,North,249.92,2,2023-01-30,18,False
24213,Premium,Sports,South,29.08,2,2023-01-24,50,True
24214,New,Home,North,56.95,5,2023-04-22,39,False
24215,Regular,Sports,West,42.4,3,2023-02-23,44,True
24216,Regular,Home,West,112.15,2,2023-12-16,27,False
24217,Premium,Books,West,577.6,2,2023-01-30,49,True
24218,Regular,Clothing,South,91.18,2,2023-10-01,46,True
24219,Premium,Electronics,East,579.73,3,2023-12-07,43,False
24220,Regular,Sports,North,172.19,3,2023-09-17,43,False
24221,Regular,Electronics,North,189.52,3,2023-12-20,34,False
24222,Regular,Clothing,East,38.32,2,2023-04-24,38,True
24223,Regular,Clothing,West,41.34,4,2023-12-19,51,True
24224,Regular,Clothing,North,48.1,3,2023-10-14,35,False
24225,Premium,Home,North,386.2,4,2023-06-03,44,False
24226,Premium,Sports,South,151.89,2,2023-11-14,53,True
24227,Regular,Home,West,63.98,3,2023-05-14,46,False
24228,Regular,Books,South,66.36,2,2023-09-13,29,False
24229,Regular,Electronics,West,97.72,2,2023-10-18,41,True
24230,Regular,Home,North,118.63,2,2023-01-29,12,True
24231,New,Home,West,7.31,2,2023-11-13,41,True
24232,Premium,Sports,South,121.08,5,2023-10-28,19,False
24233,Regular,Books,West,118.14,2,2023-04-17,31,False
24234,Regular,Books,North,3.83,4,2023-11-01,39,True
24235,Premium,Clothing,West,129.12,3,2023-07-05,63,False
24236,Premium,Home,North,351.41,3,2023-07-30,48,True
24237,New,Sports,North,11.6,2,2023-05-28,44,False
24238,Premium,Home,West,245.07,4,2023-07-07,32,True
24239,Regular,Home,West,170.38,3,2023-06-21,30,False
24240,Regular,Sports,South,61.85,1,2023-01-18,62,True
24241,Regular,Sports,South,96.87,2,2023-12-07,39,False
24242,Premium,Clothing,South,236.94,3,2023-06-08,24,True
24243,Regular,Clothing,West,74.56,3,2023-05-20,63,True
24244,Regular,Sports,West,48.23,5,2023-09-23,41,True
24245,Regular,Electronics,East,81.75,2,2023-08-11,44,True
24246,New,Sports,East,51.64,2,2023-10-12,48,True
24247,New,Books,East,25.12,3,2023-12-17,25,True
24248,Premium,Electronics,South,355.38,5,2023-08-13,53,True
24249,Regular,Sports,East,28.85,2,2023-03-27,26,True
24250,Regular,Home,West,76.47,3,2023-06-26,49,False
24251,Regular,Electronics,West,258.02,5,2023-08-08,24,True
24252,Regular,Clothing,North,36.08,5,2023-08-27,45,True
24253,Premium,Sports,South,113.3,2,2023-03-26,61,False
24254,Premium,Electronics,North,667.0,4,2023-11-12,51,True
24255,Regular,Home,West,89.26,2,2023-07-25,51,True
24256,Premium,Clothing,East,255.1,1,2023-07-28,40,False
24257,Regular,Sports,North,94.01,1,2023-06-04,22,True
24258,Regular,Books,North,9.65,6,2023-11-08,55,True
24259,Regular,Clothing,South,126.08,3,2023-08-22,30,True
24260,Premium,Home,North,257.25,2,2023-05-04,76,True
24261,Premium,Home,North,470.61,1,2023-08-20,20,True
24262,New,Sports,South,95.17,3,2023-08-02,36,True
24263,New,Electronics,West,143.13,1,2023-02-09,40,True
24264,Premium,Sports,South,68.4,4,2023-06-27,45,False
24265,New,Home,South,45.58,1,2023-05-24,43,True
24266,Regular,Electronics,West,314.81,3,2023-03-21,19,False
24267,Regular,Clothing,North,99.94,3,2023-07-26,53,True
24268,New,Clothing,North,113.32,3,2023-08-13,20,False
24269,New,Sports,East,33.65,3,2023-05-04,35,True
24270,Regular,Sports,South,116.24,5,2023-10-21,41,True
24271,Regular,Sports,West,179.99,8,2023-10-21,45,True
24272,Regular,Electronics,East,493.31,2,2023-11-29,32,True
24273,Regular,Sports,East,91.45,3,2023-10-19,42,True
24274,Regular,Sports,North,96.49,2,2023-07-03,42,False
24275,Regular,Electronics,South,63.58,3,2023-12-29,21,True
24276,New,Sports,North,38.53,5,2023-03-10,31,False
24277,Regular,Home,North,141.0,4,2023-11-16,40,True
24278,Premium,Home,West,177.82,3,2023-08-01,48,False
24279,Regular,Home,South,179.67,4,2023-02-10,42,True
24280,Regular,Books,South,22.03,4,2023-12-26,41,True
24281,Regular,Sports,North,356.12,2,2023-05-23,29,False
24282,Regular,Sports,North,133.02,4,2023-05-25,35,False
24283,Regular,Clothing,North,12.71,2,2023-01-01,44,False
24284,Regular,Home,West,98.19,2,2023-10-04,51,True
24285,Regular,Clothing,East,5.93,5,2023-03-23,39,True
24286,Premium,Clothing,West,71.33,3,2023-04-03,33,True
24287,New,Sports,South,27.98,4,2023-03-09,46,True
24288,Premium,Electronics,North,150.48,2,2023-07-10,47,True
24289,Regular,Clothing,North,233.91,4,2023-04-16,39,True
24290,New,Sports,South,35.52,3,2023-05-28,29,True
24291,New,Home,South,72.27,3,2023-07-28,28,True
24292,New,Electronics,North,253.35,1,2023-10-30,12,False
24293,Premium,Home,North,148.65,4,2023-07-14,43,True
24294,Premium,Sports,West,21.01,2,2023-09-11,49,False
24295,Regular,Sports,North,99.55,4,2023-01-26,57,True
24296,Premium,Home,South,196.62,4,2023-02-13,45,True
24297,New,Books,West,35.87,1,2023-02-17,45,False
24298,Regular,Clothing,West,67.28,3,2023-11-05,38,True
24299,New,Home,North,81.14,3,2023-08-08,45,True
24300,Regular,Books,North,80.71,1,2023-12-31,34,True
24301,New,Sports,South,32.91,4,2023-04-28,42,True
24302,Premium,Clothing,East,102.15,2,2023-10-17,31,True
24303,Regular,Sports,East,90.18,4,2023-05-18,53,True
24304,Regular,Home,West,58.0,2,2023-05-13,36,False
24305,New,Home,South,4.71,3,2023-05-27,24,True
24306,Regular,Clothing,East,15.65,4,2023-01-09,49,True
24307,New,Sports,East,89.24,3,2023-05-01,57,False
24308,New,Books,East,44.11,3,2023-05-20,19,True
24309,Premium,Home,West,99.41,2,2023-02-18,49,True
24310,New,Sports,South,37.06,3,2023-12-24,29,True
24311,Regular,Clothing,West,97.27,3,2023-10-28,44,True
24312,Premium,Electronics,North,588.51,4,2023-11-02,24,False
24313,Regular,Home,East,128.7,2,2023-01-20,32,True
24314,Regular,Clothing,West,60.41,2,2023-05-27,49,True
24315,Regular,Books,South,60.52,2,2023-07-05,38,True
24316,Regular,Electronics,West,141.42,2,2023-07-17,31,True
24317,Regular,Books,East,119.05,3,2023-05-30,12,False
24318,Regular,Clothing,South,114.15,3,2023-01-02,60,True
24319,New,Books,North,30.64,3,2023-03-06,50,False
24320,New,Clothing,South,18.27,3,2023-12-22,32,False
24321,Regular,Books,East,28.1,2,2023-08-14,40,True
24322,Regular,Electronics,South,45.78,4,2023-05-30,50,True
24323,Regular,Books,South,10.81,5,2023-12-11,26,False
24324,Regular,Clothing,East,112.26,3,2023-07-03,30,True
24325,Regular,Sports,South,52.87,3,2023-09-03,24,True
24326,Regular,Sports,South,110.84,5,2023-09-29,46,True
24327,Regular,Books,East,148.22,2,2023-07-27,54,True
24328,Regular,Books,East,133.18,3,2023-12-09,54,True
24329,Premium,Books,West,258.16,7,2023-06-14,36,False
24330,Regular,Electronics,East,108.82,5,2023-11-08,69,True
24331,Premium,Electronics,East,151.85,4,2023-11-22,50,True
24332,Regular,Electronics,South,231.06,3,2023-11-07,51,False
24333,New,Electronics,South,37.9,1,2023-10-14,58,True
24334,Premium,Electronics,East,243.53,4,2023-02-12,71,True
24335,Premium,Home,South,185.42,2,2023-09-05,26,True
24336,Regular,Home,South,49.94,3,2023-03-02,37,False
24337,Regular,Sports,West,144.27,4,2023-01-22,37,True
24338,Premium,Electronics,West,657.23,3,2023-02-19,20,False
24339,New,Books,West,42.1,2,2023-11-12,27,True
24340,Regular,Books,East,131.45,4,2023-12-14,38,True
24341,Premium,Home,North,262.5,6,2023-05-25,28,False
24342,Regular,Electronics,South,212.57,5,2023-06-06,49,True
24343,Regular,Books,East,14.94,3,2023-09-26,32,False
24344,Premium,Home,South,312.88,2,2023-03-09,36,True
24345,Regular,Clothing,North,198.19,2,2023-12-18,24,True
24346,New,Clothing,West,8.99,4,2023-08-03,26,True
24347,New,Sports,North,41.89,3,2023-09-06,61,False
24348,New,Electronics,North,51.27,3,2023-11-02,24,True
24349,New,Electronics,West,274.5,5,2023-08-18,41,True
24350,Premium,Books,South,352.78,5,2023-07-07,34,False
